user_id,genres
399,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'young-adult']"
400,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
401,"['fiction', 'classics', 'fantasy', 'young-adult', 'nonfiction']"
402,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'romance']"
403,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'romance']"
404,"['classics', 'fiction', 'philosophy', 'nonfiction', 'history']"
405,"['fiction', 'contemporary', 'mystery', 'historical-fiction', 'romance']"
406,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
407,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
408,"['fiction', 'fantasy', 'nonfiction', 'business', 'self-help']"
409,"['fiction', 'fantasy', 'romance', 'young-adult', 'nonfiction']"
410,"['fiction', 'contemporary', 'historical-fiction', 'fantasy', 'nonfiction']"
411,"['classics', 'fiction']"
412,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'contemporary']"
413,"['fiction', 'nonfiction', 'classics', 'fantasy', 'young-adult']"
414,"['fiction', 'mystery', 'contemporary', 'crime', 'thriller']"
415,"['fiction', 'contemporary', 'young-adult', 'romance', 'biography']"
416,"['fiction', 'contemporary', 'romance', 'historical-fiction', 'chick-lit']"
417,"['fiction', 'contemporary', 'historical-fiction', 'nonfiction', 'romance']"
418,"['classics', 'fiction']"
419,"['fiction', 'classics', 'nonfiction', 'historical-fiction', 'fantasy']"
420,"['fiction', 'classics', 'contemporary', 'nonfiction', 'memoir']"
421,"['fiction', 'historical-fiction', 'contemporary', 'classics', 'romance']"
422,"['fiction', 'classics', 'young-adult', 'fantasy', 'contemporary']"
423,"['fiction', 'contemporary', 'classics', 'nonfiction', 'historical-fiction']"
424,"['fiction', 'romance', 'young-adult', 'classics', 'fantasy']"
425,"['fiction', 'fantasy', 'young-adult', 'romance', 'classics']"
426,"['fiction', 'contemporary', 'fantasy', 'horror', 'thriller']"
427,"['fiction', 'classics', 'nonfiction', 'contemporary', 'historical-fiction']"
428,"['fiction', 'contemporary', 'romance', 'chick-lit', 'mystery']"
429,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'mystery']"
430,"['fiction', 'classics', 'fantasy', 'contemporary', 'science-fiction']"
431,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
432,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'mystery']"
433,"['fiction', 'contemporary', 'chick-lit', 'romance', 'biography']"
434,"['fiction', 'fantasy', 'contemporary', 'historical-fiction', 'romance']"
435,"['fiction', 'contemporary', 'historical-fiction', 'nonfiction', 'romance']"
436,"['fiction', 'classics', 'nonfiction', 'business']"
437,"['fiction', 'mystery', 'crime', 'thriller', 'suspense']"
438,"['fiction', 'fantasy', 'young-adult', 'classics', 'mystery']"
439,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
440,"['fiction', 'classics', 'historical-fiction', 'young-adult', 'contemporary']"
441,"['fiction', 'nonfiction', 'classics', 'fantasy', 'historical-fiction']"
442,"['fiction', 'contemporary', 'fantasy', 'young-adult', 'romance']"
443,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'biography']"
444,"['fiction', 'classics', 'nonfiction', 'philosophy', 'historical-fiction']"
445,"['fiction', 'nonfiction', 'classics', 'memoir', 'biography']"
446,"['fiction', 'classics', 'contemporary', 'romance', 'historical-fiction']"
447,"['fiction', 'young-adult', 'classics', 'contemporary', 'fantasy']"
448,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'nonfiction']"
449,"['classics', 'fiction', 'christian', 'nonfiction', 'religion']"
450,"['fiction', 'young-adult', 'fantasy', 'classics', 'historical-fiction']"
451,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
452,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'nonfiction']"
453,"['classics', 'fiction', 'philosophy', 'fantasy', 'historical-fiction']"
454,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'science-fiction']"
455,"['fiction', 'thriller', 'mystery', 'classics', 'crime']"
456,"['fiction', 'classics', 'nonfiction', 'young-adult', 'historical-fiction']"
457,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
458,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
459,"['fiction', 'fantasy', 'romance', 'paranormal', 'mystery']"
460,"['fiction', 'young-adult', 'romance', 'fantasy', 'contemporary']"
461,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'romance']"
462,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
463,"['fiction', 'fantasy', 'classics', 'historical-fiction', 'young-adult']"
464,"['classics', 'fiction', 'philosophy', 'fantasy', 'historical-fiction']"
465,"['fiction', 'classics', 'science-fiction', 'fantasy', 'nonfiction']"
466,"['fiction', 'contemporary', 'historical-fiction', 'mystery', 'romance']"
467,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
468,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'nonfiction']"
469,"['fiction', 'contemporary', 'classics', 'fantasy', 'nonfiction']"
470,"['fiction', 'contemporary', 'fantasy']"
471,"['fiction', 'fantasy', 'historical-fiction', 'thriller', 'classics']"
472,"['fiction', 'fantasy', 'classics', 'graphic-novels', 'comics']"
473,"['fiction', 'historical-fiction', 'contemporary', 'classics', 'mystery']"
474,"['fiction', 'contemporary', 'historical-fiction', 'mystery', 'young-adult']"
475,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'science-fiction']"
476,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'young-adult']"
477,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'nonfiction']"
478,"['fiction', 'fantasy', 'horror', 'mystery', 'thriller']"
479,"['fiction', 'classics', 'fantasy', 'young-adult', 'science-fiction']"
480,"['fiction', 'contemporary', 'historical-fiction', 'romance', 'chick-lit']"
481,"['fiction', 'classics', 'fantasy', 'nonfiction', 'science-fiction']"
482,"['nonfiction', 'psychology', 'fiction', 'science', 'self-help']"
483,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
484,"['fiction', 'fantasy', 'classics', 'young-adult', 'science-fiction']"
485,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'young-adult']"
486,"['fiction', 'classics', 'nonfiction', 'memoir', 'biography']"
487,"['fiction', 'classics', 'contemporary', 'fantasy', 'young-adult']"
488,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'nonfiction']"
489,"['fiction', 'historical-fiction', 'classics', 'romance', 'fantasy']"
490,"['fiction', 'classics', 'fantasy', 'science-fiction', 'young-adult']"
491,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'fantasy']"
492,"['fiction', 'fantasy', 'romance', 'science-fiction']"
493,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
494,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'nonfiction']"
495,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'poetry']"
496,"['romance', 'fiction', 'mystery', 'contemporary', 'thriller']"
497,"['classics', 'fiction', 'historical-fiction', 'nonfiction', 'fantasy']"
498,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'romance']"
499,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'science-fiction']"
500,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
501,"['fiction', 'fantasy', 'young-adult', 'historical-fiction', 'romance']"
502,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'paranormal']"
503,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'young-adult']"
504,"['fiction', 'classics', 'romance', 'young-adult', 'contemporary']"
505,"['fiction', 'classics', 'fantasy', 'science-fiction', 'young-adult']"
506,"['classics', 'fiction', 'young-adult', 'historical-fiction', 'fantasy']"
507,"['fiction', 'historical-fiction', 'contemporary', 'classics', 'young-adult']"
508,"['fiction', 'mystery', 'suspense', 'thriller', 'crime']"
509,"['fiction', 'classics', 'historical-fiction', 'young-adult', 'romance']"
510,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'nonfiction']"
511,"['fiction', 'classics', 'fantasy', 'contemporary', 'historical-fiction']"
512,"['fiction', 'classics', 'fantasy', 'young-adult', 'science-fiction']"
513,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
514,"['fiction', 'fantasy', 'classics', 'science-fiction']"
515,"['classics', 'fiction', 'historical-fiction', 'history', 'nonfiction']"
516,"['fiction', 'classics', 'fantasy', 'science-fiction', 'philosophy']"
517,"['fiction', 'fantasy', 'science-fiction', 'classics', 'young-adult']"
518,"['fiction', 'fantasy', 'comics', 'graphic-novels', 'horror']"
519,"['fiction', 'classics', 'contemporary', 'fantasy', 'thriller']"
520,"['fiction', 'romance', 'young-adult', 'contemporary', 'fantasy']"
521,"['fiction', 'classics', 'nonfiction', 'contemporary', 'biography']"
522,"['fiction', 'classics', 'nonfiction', 'history', 'historical-fiction']"
523,"['fiction', 'contemporary', 'classics', 'historical-fiction', 'science-fiction']"
524,"['fiction', 'fantasy', 'science-fiction', 'mystery', 'paranormal']"
525,"['nonfiction', 'fiction', 'science', 'history', 'classics']"
526,"['fiction', 'classics', 'young-adult', 'fantasy', 'nonfiction']"
527,"['fiction', 'fantasy', 'contemporary', 'science-fiction', 'historical-fiction']"
528,"['fiction', 'historical-fiction', 'contemporary', 'fantasy', 'classics']"
529,"['fiction', 'fantasy', 'comics', 'graphic-novels', 'horror']"
530,"['fiction', 'classics', 'nonfiction', 'contemporary', 'young-adult']"
531,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'fantasy']"
532,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
533,"['fiction', 'historical-fiction', 'contemporary', 'classics', 'fantasy']"
534,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'nonfiction']"
535,"['fiction', 'fantasy', 'classics', 'young-adult', 'horror']"
536,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'classics']"
537,"['fiction', 'classics', 'mystery', 'suspense', 'thriller']"
538,"['fiction', 'classics', 'contemporary', 'fantasy', 'young-adult']"
539,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'nonfiction']"
540,"['fiction', 'classics', 'fantasy', 'science-fiction', 'mystery']"
541,"['fiction', 'fantasy', 'science-fiction', 'mystery', 'paranormal']"
542,"['fiction', 'classics', 'historical-fiction', 'philosophy', 'fantasy']"
543,"['fiction', 'fantasy', 'classics', 'young-adult', 'mystery']"
544,"['fiction', 'contemporary', 'historical-fiction', 'mystery', 'classics']"
545,"['nonfiction', 'contemporary', 'fiction', 'biography', 'memoir']"
546,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'contemporary']"
547,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'romance']"
548,"['fiction', 'fantasy', 'classics', 'science-fiction', 'philosophy']"
549,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'fantasy']"
550,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'contemporary']"
551,"['fiction', 'mystery', 'contemporary', 'thriller', 'crime']"
552,"['fiction', 'classics', 'fantasy', 'contemporary', 'science-fiction']"
553,"['classics', 'fiction', 'historical-fiction', 'fantasy', 'young-adult']"
554,"['fiction', 'fantasy', 'classics', 'young-adult', 'science-fiction']"
555,"['fiction', 'mystery', 'crime', 'fantasy', 'classics']"
556,"['fiction', 'classics', 'fantasy', 'young-adult', 'science-fiction']"
557,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'classics']"
558,"['fiction', 'fantasy', 'young-adult', 'classics', 'contemporary']"
559,"['fiction', 'fantasy', 'science-fiction', 'classics', 'thriller']"
560,"['fiction', 'historical-fiction', 'contemporary', 'fantasy']"
561,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'romance']"
562,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'fantasy']"
563,"['fiction', 'young-adult', 'fantasy', 'classics', 'mystery']"
564,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
565,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'contemporary']"
566,"['fiction', 'classics', 'contemporary', 'young-adult', 'historical-fiction']"
567,"['fiction', 'contemporary', 'young-adult', 'historical-fiction', 'fantasy']"
568,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'fantasy']"
569,"['fiction', 'classics', 'fantasy', 'science-fiction', 'historical-fiction']"
570,"['fiction', 'fantasy', 'classics', 'young-adult', 'science-fiction']"
571,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'contemporary']"
572,"['fiction', 'classics', 'fantasy', 'romance', 'historical-fiction']"
573,"['fiction', 'young-adult', 'classics', 'fantasy', 'contemporary']"
574,"['fiction', 'contemporary', 'classics', 'nonfiction', 'historical-fiction']"
575,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'romance']"
576,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'mystery']"
577,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
578,"['fiction', 'fantasy', 'classics', 'young-adult', 'contemporary']"
579,"['fiction', 'classics', 'mystery', 'thriller', 'fantasy']"
580,"['fiction', 'classics', 'historical-fiction']"
581,"['fiction', 'crime', 'mystery', 'thriller', 'suspense']"
582,"['fiction', 'contemporary', 'fantasy', 'historical-fiction', 'mystery']"
583,"['fiction', 'classics', 'fantasy', 'young-adult', 'romance']"
584,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
585,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'fantasy']"
586,"['fiction', 'historical-fiction', 'contemporary', 'nonfiction', 'biography']"
587,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'mystery']"
588,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'contemporary']"
589,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'classics']"
590,"['fiction', 'romance', 'young-adult', 'classics', 'historical-fiction']"
591,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'mystery']"
592,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'contemporary']"
593,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'romance']"
594,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'romance']"
595,"['fiction', 'classics', 'nonfiction', 'biography', 'memoir']"
596,"['fiction', 'contemporary', 'fantasy', 'nonfiction', 'historical-fiction']"
597,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'historical-fiction']"
598,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
599,"['fiction', 'classics', 'young-adult', 'fantasy', 'romance']"
600,"['fiction', 'classics', 'historical-fiction', 'romance', 'fantasy']"
601,"['fiction', 'nonfiction', 'classics', 'historical-fiction']"
602,"['fiction', 'fantasy', 'science-fiction', 'horror', 'classics']"
603,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'nonfiction']"
604,"['fiction', 'young-adult', 'classics', 'contemporary', 'fantasy']"
605,"['fiction', 'contemporary', 'classics', 'fantasy', 'historical-fiction']"
606,"['fiction', 'classics', 'mystery', 'contemporary', 'historical-fiction']"
607,"['fiction', 'fantasy', 'science-fiction', 'classics', 'philosophy']"
608,"['fiction', 'contemporary', 'classics', 'nonfiction', 'historical-fiction']"
609,"['fiction', 'romance', 'contemporary', 'young-adult', 'mystery']"
610,"['fiction', 'classics', 'young-adult', 'historical-fiction', 'fantasy']"
611,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'thriller']"
612,"['fiction', 'contemporary', 'historical-fiction', 'nonfiction', 'biography']"
613,"['fantasy', 'fiction', 'paranormal', 'mystery', 'romance']"
614,"['fiction', 'classics', 'contemporary', 'young-adult', 'fantasy']"
615,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'contemporary']"
616,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
617,"['fiction', 'fantasy', 'romance', 'historical-fiction', 'classics']"
618,"['fiction', 'fantasy', 'classics', 'science-fiction', 'young-adult']"
619,"['fiction', 'young-adult', 'contemporary', 'romance', 'historical-fiction']"
620,"['fiction', 'contemporary', 'historical-fiction', 'nonfiction', 'classics']"
621,"['fiction', 'contemporary', 'mystery', 'romance', 'suspense']"
622,"['fiction', 'nonfiction', 'biography', 'contemporary', 'memoir']"
