book_id,genres
480,"['fantasy', 'young-adult', 'fiction', 'science-fiction']"
481,"['fantasy', 'fiction', 'romance']"
482,"['historical-fiction', 'fiction']"
483,"['fiction', 'classics']"
484,"['fiction', 'contemporary']"
485,"['classics', 'fiction', 'philosophy', 'religion']"
486,"['young-adult', 'fantasy', 'science-fiction', 'fiction']"
487,"['science-fiction', 'fiction', 'thriller', 'mystery', 'suspense', 'horror', 'classics']"
488,"['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'paranormal', 'crime', 'historical-fiction']"
489,"['poetry', 'philosophy', 'classics', 'fiction', 'spirituality', 'religion', 'self-help']"
491,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
492,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
494,"['fiction', 'mystery', 'contemporary', 'thriller', 'classics', 'crime']"
495,"['fiction', 'contemporary']"
497,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
498,"['classics', 'fiction', 'historical-fiction']"
499,"['fiction', 'horror', 'thriller', 'classics', 'crime', 'contemporary', 'mystery']"
500,"['young-adult', 'romance', 'fiction', 'chick-lit', 'contemporary']"
501,"['mystery', 'fiction', 'crime']"
502,"['graphic-novels', 'comics', 'horror', 'fiction', 'fantasy']"
503,"['science-fiction', 'fiction', 'classics', 'fantasy']"
504,"['christian', 'fiction', 'romance', 'historical-fiction']"
505,"['fiction', 'christian', 'religion', 'fantasy', 'thriller', 'science-fiction', 'spirituality']"
506,"['young-adult', 'romance', 'fantasy', 'fiction', 'science-fiction', 'chick-lit']"
507,"['young-adult', 'fiction', 'fantasy', 'science-fiction', 'romance']"
508,"['nonfiction', 'memoir']"
509,"['chick-lit', 'romance', 'fiction', 'contemporary']"
510,"['fantasy', 'fiction']"
511,"['mystery', 'crime', 'fiction', 'thriller', 'suspense']"
512,"['classics', 'poetry', 'horror', 'fiction', 'mystery', 'fantasy']"
513,"['nonfiction', 'biography', 'history', 'christian', 'classics', 'memoir']"
514,"['classics', 'mystery', 'fiction', 'crime']"
515,"['fiction', 'classics', 'romance', 'contemporary']"
516,"['fiction', 'historical-fiction', 'contemporary', 'comics']"
517,"['romance', 'young-adult', 'contemporary', 'fiction', 'chick-lit']"
518,"['classics', 'fantasy', 'fiction', 'young-adult']"
519,"['young-adult', 'science-fiction', 'fiction', 'fantasy', 'romance']"
520,"['fiction', 'fantasy', 'contemporary', 'mystery']"
522,"['fiction', 'science-fiction', 'fantasy', 'historical-fiction', 'contemporary']"
523,"['fiction', 'historical-fiction', 'classics']"
524,"['art', 'nonfiction']"
525,"['young-adult', 'romance', 'science-fiction', 'fiction', 'fantasy']"
526,"['fiction', 'mystery', 'thriller', 'crime', 'horror', 'suspense', 'contemporary']"
527,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery']"
528,"['fantasy', 'fiction']"
529,"['classics', 'fiction', 'fantasy']"
530,"['classics', 'fiction', 'romance']"
531,"['classics', 'poetry', 'fiction', 'fantasy']"
532,"['comics', 'graphic-novels', 'fiction', 'crime', 'fantasy']"
533,"['fiction', 'historical-fiction', 'classics']"
534,"['nonfiction', 'memoir', 'biography']"
535,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
536,"['fantasy', 'young-adult', 'romance', 'fiction', 'science-fiction', 'paranormal']"
537,"['nonfiction', 'psychology', 'self-help', 'business', 'science']"
538,"['nonfiction', 'mystery', 'crime', 'history', 'classics', 'travel', 'memoir']"
539,"['romance', 'young-adult', 'contemporary', 'fiction', 'chick-lit']"
540,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
541,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
543,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
544,"['classics', 'historical-fiction', 'fiction', 'young-adult']"
545,"['classics', 'fiction', 'fantasy', 'young-adult']"
546,"['philosophy', 'fiction', 'classics', 'spirituality', 'travel', 'psychology', 'self-help', 'religion']"
547,"['classics', 'science-fiction', 'fiction', 'fantasy', 'horror']"
548,"['young-adult', 'mystery', 'contemporary', 'fiction', 'chick-lit', 'romance', 'thriller']"
549,"['fiction', 'classics', 'fantasy']"
550,"['nonfiction', 'science', 'history']"
551,"['fiction', 'historical-fiction', 'fantasy']"
552,"['romance', 'fiction', 'chick-lit', 'contemporary']"
553,"['horror', 'fiction', 'thriller', 'fantasy', 'mystery', 'paranormal', 'suspense']"
554,"['historical-fiction', 'romance', 'fantasy', 'fiction']"
555,"['classics', 'fiction', 'poetry']"
556,"['horror', 'fiction', 'thriller', 'suspense', 'fantasy']"
557,"['fiction', 'contemporary', 'classics', 'young-adult']"
558,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery']"
559,"['classics', 'fiction', 'romance', 'historical-fiction']"
560,"['classics', 'fiction', 'romance', 'historical-fiction']"
561,"['fantasy', 'fiction', 'classics', 'young-adult']"
562,"['fantasy', 'fiction']"
563,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery']"
564,"['young-adult', 'fiction', 'contemporary', 'romance', 'psychology']"
565,"['fantasy', 'fiction', 'young-adult']"
567,"['fiction', 'romance', 'contemporary', 'chick-lit']"
568,"['comics', 'graphic-novels', 'fiction', 'fantasy', 'classics']"
569,"['young-adult', 'fantasy', 'science-fiction', 'fiction', 'paranormal', 'mystery']"
570,"['fiction', 'music', 'contemporary', 'romance']"
571,"['romance', 'fiction', 'chick-lit', 'contemporary', 'mystery']"
572,"['fiction', 'science-fiction', 'fantasy']"
573,"['nonfiction', 'self-help', 'psychology', 'philosophy', 'romance']"
574,"['nonfiction', 'memoir', 'biography']"
575,"['science-fiction', 'fiction', 'thriller', 'historical-fiction', 'fantasy', 'suspense']"
576,"['classics', 'fiction', 'philosophy']"
577,"['fantasy', 'young-adult', 'classics', 'fiction', 'historical-fiction', 'romance']"
578,"['horror', 'fiction', 'thriller', 'fantasy', 'paranormal', 'mystery', 'suspense']"
579,"['fiction', 'classics', 'young-adult']"
580,"['art', 'nonfiction', 'history', 'classics']"
581,"['young-adult', 'fantasy', 'science-fiction', 'romance', 'fiction']"
582,"['business', 'nonfiction', 'self-help']"
583,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
584,"['fantasy', 'fiction', 'young-adult', 'contemporary']"
585,"['manga', 'graphic-novels', 'comics', 'fantasy', 'horror', 'fiction', 'mystery', 'young-adult', 'thriller']"
586,"['fantasy', 'young-adult', 'historical-fiction', 'fiction', 'paranormal', 'romance']"
587,"['fiction', 'historical-fiction', 'contemporary']"
588,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
589,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
590,"['classics', 'fiction', 'historical-fiction']"
591,"['young-adult', 'fiction', 'contemporary']"
592,"['classics', 'fiction', 'fantasy', 'historical-fiction']"
593,"['fantasy', 'fiction', 'young-adult', 'classics', 'science-fiction']"
594,"['fiction', 'young-adult', 'classics']"
595,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
596,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
597,"['classics', 'fiction', 'historical-fiction']"
598,"['fantasy', 'fiction', 'young-adult']"
599,"['science-fiction', 'fiction', 'fantasy', 'classics']"
600,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
601,"['classics', 'fiction', 'fantasy', 'young-adult']"
602,"['fantasy', 'fiction', 'classics', 'young-adult', 'christian']"
603,"['fantasy', 'fiction']"
604,"['nonfiction', 'memoir', 'psychology', 'biography', 'classics']"
605,"['nonfiction', 'memoir', 'biography', 'chick-lit']"
606,"['fiction', 'classics', 'philosophy', 'fantasy', 'spirituality', 'self-help']"
607,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
608,"['fiction', 'classics']"
609,"['horror', 'fiction', 'thriller', 'science-fiction', 'fantasy', 'suspense']"
610,"['nonfiction', 'history', 'sports', 'biography', 'memoir']"
611,"['fantasy', 'fiction', 'classics']"
612,"['fantasy', 'fiction', 'horror', 'science-fiction', 'thriller']"
613,"['fiction', 'historical-fiction', 'mystery', 'romance']"
614,"['classics', 'fiction', 'philosophy']"
615,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit', 'music']"
616,"['fiction', 'mystery', 'contemporary', 'chick-lit', 'crime']"
617,"['nonfiction', 'memoir', 'biography', 'crime', 'contemporary']"
618,"['classics', 'mystery', 'fiction', 'crime', 'thriller']"
619,"['nonfiction', 'psychology', 'science', 'business', 'self-help', 'philosophy']"
621,"['young-adult', 'fiction', 'classics', 'contemporary']"
622,"['romance', 'fiction', 'chick-lit', 'contemporary']"
623,"['fiction', 'thriller', 'horror', 'mystery', 'crime', 'suspense']"
624,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery']"
625,"['fiction', 'contemporary', 'chick-lit', 'mystery', 'historical-fiction']"
626,"['fiction', 'fantasy', 'classics']"
627,"['fiction', 'fantasy', 'classics']"
628,"['fiction', 'thriller', 'mystery', 'suspense']"
629,"['fiction', 'contemporary', 'philosophy', 'psychology', 'romance', 'spirituality']"
630,"['nonfiction', 'business', 'self-help', 'memoir', 'biography']"
631,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery']"
632,"['young-adult', 'fantasy', 'romance', 'science-fiction', 'paranormal', 'fiction']"
633,"['science-fiction', 'fiction', 'classics', 'fantasy']"
634,"['chick-lit', 'romance', 'fiction', 'contemporary']"
635,"['philosophy', 'fiction', 'classics', 'young-adult', 'fantasy', 'contemporary']"
636,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
637,"['science-fiction', 'fiction', 'classics', 'fantasy']"
638,"['fiction', 'contemporary', 'music']"
639,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
640,"['fiction', 'science-fiction', 'thriller', 'horror', 'suspense', 'mystery']"
641,"['fantasy', 'fiction', 'classics', 'young-adult', 'christian']"
642,"['historical-fiction', 'fiction', 'romance', 'fantasy']"
643,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
644,"['romance', 'young-adult', 'contemporary', 'fiction', 'chick-lit', 'poetry']"
645,"['young-adult', 'fantasy', 'romance', 'fiction', 'paranormal']"
646,"['classics', 'fiction', 'poetry', 'historical-fiction']"
647,"['chick-lit', 'fiction', 'romance', 'contemporary']"
648,"['fantasy', 'young-adult', 'fiction']"
649,"['fiction', 'fantasy', 'science-fiction', 'contemporary']"
650,"['classics', 'fiction', 'historical-fiction']"
651,"['classics', 'fiction', 'horror', 'romance', 'mystery', 'historical-fiction', 'fantasy']"
654,"['fiction', 'contemporary']"
655,"['young-adult', 'romance', 'science-fiction', 'fiction', 'fantasy']"
656,"['young-adult', 'romance', 'mystery', 'contemporary', 'fiction', 'chick-lit']"
657,"['fiction', 'contemporary', 'crime']"
658,"['fiction', 'contemporary']"
659,"['nonfiction', 'biography', 'memoir', 'history']"
660,"['fiction', 'science-fiction', 'thriller', 'horror', 'mystery', 'suspense']"
661,"['fiction', 'classics']"
662,"['fiction', 'contemporary']"
663,"['history', 'nonfiction', 'classics']"
664,"['classics', 'fiction', 'romance']"
665,"['horror', 'fiction', 'science-fiction', 'fantasy', 'thriller', 'paranormal']"
666,"['fantasy', 'fiction', 'contemporary']"
667,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
668,"['fiction', 'contemporary', 'mystery', 'historical-fiction']"
669,"['fiction', 'historical-fiction', 'classics', 'fantasy']"
670,"['horror', 'fiction', 'thriller', 'fantasy', 'mystery', 'suspense', 'paranormal', 'science-fiction']"
671,"['mystery', 'fiction', 'classics', 'crime', 'thriller']"
672,"['mystery', 'classics', 'fiction', 'crime', 'thriller']"
673,"['fiction', 'contemporary', 'romance']"
674,"['romance', 'fiction', 'chick-lit', 'contemporary', 'mystery']"
675,"['horror', 'fiction', 'thriller', 'science-fiction', 'fantasy', 'paranormal', 'suspense']"
676,"['romance', 'contemporary', 'fiction', 'chick-lit']"
677,"['nonfiction', 'sports', 'science', 'memoir', 'travel', 'biography']"
678,"['fiction', 'contemporary', 'romance']"
679,"['classics', 'fiction', 'poetry', 'young-adult']"
680,"['business', 'self-help', 'nonfiction', 'psychology', 'philosophy']"
681,"['classics', 'historical-fiction', 'fiction', 'young-adult']"
682,"['fantasy', 'fiction', 'historical-fiction']"
683,"['romance', 'fiction', 'chick-lit', 'contemporary', 'mystery']"
684,"['fantasy', 'young-adult', 'fiction', 'romance']"
685,"['young-adult', 'science-fiction', 'fantasy', 'fiction', 'paranormal', 'romance']"
686,"['romance', 'fiction', 'chick-lit', 'contemporary']"
687,"['history', 'nonfiction']"
688,"['nonfiction', 'religion', 'history', 'crime', 'biography']"
689,"['fiction', 'historical-fiction', 'romance', 'contemporary']"
690,"['nonfiction', 'biography', 'memoir', 'history']"
691,"['nonfiction', 'memoir', 'biography', 'horror']"
692,"['fiction', 'chick-lit', 'romance', 'contemporary']"
693,"['science-fiction', 'fiction', 'thriller', 'horror', 'suspense', 'mystery', 'fantasy']"
694,"['chick-lit', 'fiction', 'romance', 'contemporary']"
695,"['mystery', 'fiction', 'crime', 'thriller', 'contemporary']"
696,"['horror', 'fantasy', 'fiction', 'paranormal', 'historical-fiction']"
697,"['fiction', 'contemporary', 'mystery']"
698,"['fiction', 'contemporary', 'romance']"
699,"['classics', 'science-fiction', 'fiction', 'fantasy']"
700,"['historical-fiction', 'fiction', 'romance']"
701,"['classics', 'fiction']"
703,"['horror', 'fiction', 'thriller', 'mystery', 'fantasy', 'paranormal', 'suspense']"
704,"['fiction', 'classics', 'historical-fiction', 'contemporary']"
705,"['horror', 'fiction', 'thriller', 'fantasy', 'paranormal', 'suspense', 'mystery']"
706,"['classics', 'fiction', 'science-fiction', 'travel', 'fantasy', 'historical-fiction']"
707,"['young-adult', 'fiction', 'contemporary', 'classics']"
708,"['fiction', 'romance', 'contemporary', 'philosophy', 'spirituality']"
709,"['fiction', 'classics']"
710,"['nonfiction', 'memoir', 'biography', 'chick-lit', 'cookbooks']"
711,"['young-adult', 'science-fiction', 'fiction', 'fantasy', 'horror', 'thriller']"
713,"['young-adult', 'romance', 'science-fiction', 'fantasy', 'fiction']"
714,"['classics', 'fiction', 'poetry']"
715,"['classics', 'fiction']"
716,"['romance', 'fiction', 'chick-lit', 'contemporary']"
717,"['nonfiction', 'romance']"
718,"['classics', 'fiction']"
719,"['nonfiction', 'spirituality', 'self-help', 'philosophy', 'psychology', 'religion']"
720,"['manga', 'fantasy', 'graphic-novels', 'comics', 'fiction', 'young-adult', 'paranormal']"
721,"['nonfiction', 'graphic-novels', 'memoir', 'comics', 'biography']"
722,"['fantasy', 'fiction']"
723,"['fiction', 'travel', 'contemporary', 'historical-fiction', 'crime']"
724,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery']"
725,"['fantasy', 'fiction', 'horror', 'science-fiction', 'thriller']"
726,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'horror']"
727,"['fiction', 'historical-fiction', 'classics', 'romance']"
728,"['fiction', 'classics', 'poetry', 'young-adult']"
729,"['science-fiction', 'fiction', 'fantasy', 'horror']"
730,"['classics', 'fiction', 'historical-fiction']"
731,"['horror', 'fiction', 'classics', 'paranormal', 'thriller', 'fantasy', 'religion']"
732,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance']"
733,"['fiction', 'historical-fiction', 'mystery', 'romance', 'classics']"
734,"['historical-fiction', 'fiction', 'classics']"
735,"['comics', 'graphic-novels', 'fiction', 'crime', 'fantasy']"
736,"['classics', 'fiction', 'historical-fiction']"
737,"['nonfiction', 'memoir', 'biography', 'history']"
738,"['fantasy', 'fiction', 'young-adult', 'classics', 'science-fiction']"
739,"['horror', 'fiction', 'thriller', 'mystery', 'fantasy', 'classics', 'suspense']"
740,"['classics', 'historical-fiction', 'fiction', 'young-adult']"
741,"['fiction', 'chick-lit', 'contemporary', 'romance']"
742,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
743,"['fiction', 'historical-fiction', 'fantasy', 'religion']"
744,"['self-help', 'nonfiction', 'spirituality', 'philosophy', 'psychology', 'religion']"
745,"['nonfiction', 'memoir', 'biography']"
747,"['fantasy', 'young-adult', 'fiction']"
748,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery']"
749,"['fiction', 'historical-fiction', 'contemporary']"
750,"['young-adult', 'paranormal', 'fantasy', 'romance', 'science-fiction', 'fiction']"
751,"['science-fiction', 'fiction', 'fantasy', 'classics']"
752,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal']"
753,"['graphic-novels', 'comics', 'fiction', 'young-adult', 'manga', 'fantasy', 'romance']"
754,"['memoir', 'nonfiction', 'biography', 'history']"
755,"['fantasy', 'fiction', 'science-fiction']"
756,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
757,"['fiction', 'historical-fiction', 'classics']"
758,"['nonfiction', 'science', 'history']"
759,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
760,"['science-fiction', 'fiction', 'young-adult', 'fantasy']"
761,"['chick-lit', 'romance', 'fiction', 'contemporary', 'paranormal']"
762,"['history', 'nonfiction', 'classics', 'biography']"
